view,danmaku,reply,favorite,coin,share,like
1.0,0.40843032037245675,0.47209760035976367,0.5732250106008683,0.4778234420507718,0.5174140439354188,0.8175785532028619
0.40843032037245675,1.0,0.6661608168253079,0.24842366248412212,0.5345722806060896,0.26202815984273037,0.325705236238901
0.47209760035976367,0.6661608168253079,1.0,0.36429559751802193,0.4950660485210444,0.519562071152941,0.39899118618467283
0.5732250106008683,0.24842366248412212,0.36429559751802193,1.0,0.7017861521907748,0.6667703117749563,0.6361854591341395
0.4778234420507718,0.5345722806060896,0.4950660485210444,0.7017861521907748,1.0,0.48300182904964073,0.6043009014538354
0.5174140439354188,0.26202815984273037,0.519562071152941,0.6667703117749563,0.48300182904964073,1.0,0.47283371149135545
0.8175785532028619,0.325705236238901,0.39899118618467283,0.6361854591341395,0.6043009014538354,0.47283371149135545,1.0
